content_id,title,source_name,source_url,published_at
ffba219f0a05a0a312508b8e9e9c0931b290ce69ff1e2624f72bffef082bb151,Embattled hedge fund Situational Awareness invests $400M in chip startup Source Foundry,techcrunch_ai,https://techcrunch.com/2026/08/09/embattled-hedge-fund-situational-awareness-invests-400m-in-chip-startup-source-foundry/,2026-08-09 20:35:17
79a8b9128fba52b95ddcea79e22183a610239f8d0f3251d5996ffbb38812eca5,Anthropic is turning Claude Code’s auto mode on by default,techcrunch_ai,https://techcrunch.com/2026/08/09/anthropic-is-turning-claude-codes-auto-mode-on-by-default/,2026-08-09 19:20:32
7a85f51126c3c4d74e11f9d9d5eaa4716cb367082f9654759d8ef025ec1585ce,Historian Jill Lepore says Silicon Valley misreads science fiction and undermines democracy,techcrunch_ai,https://techcrunch.com/2026/08/09/historian-jill-lepore-says-the-tech-industry-is-led-by-bad-readers-who-are-undermining-democracy/,2026-08-09 15:00:00
256796e8828b3ae0f8fcb1035187faf2a9c7c667de5d130cbeaff7e8a5ad0785,The AI safety test is becoming a safety risk,techcrunch_ai,https://techcrunch.com/2026/08/09/the-ai-safety-test-is-becoming-a-safety-risk/,2026-08-09 14:30:00
